formula,A001,A002,A003,A004,A005,A006,A007,A008,A009,A010,A011,A012,A013,A014,A015,A016,A017,A018,A019,A020,A021,A022,A023,A024,A025,A026,A027,A028,A029,A030,A031,A032,A033,A034,A035,A036,A037,A038,A039,A040,A041,A042,A043,A044,A045,A046,A047,A048,A049,A050,A051,A052,A053,A054,A055,A056,A057,A058,A059,A060,A061,A062,A063,A064,A065,A066,A067,A068,A069,A070,A071,A072,A073,A074,A075,A076,A077,A078,A079,A080,A081,A082,A083,A084,A085,A086,A087,A088,A089,A090
C30H29N3O7S,5.79625506,16.66161731,20.16995731,17.237568412999998,12.290957445,3.774691358,4.303805866,9.5365625,0.0,0.0,18.00358362,29.35758836,9.709923665,8.335323195,12.982714287,0.0,0.0,0.0,0.0,1.8516782775,0.0,0.0,0.0,1.4492093025,0.0,6.80594758,14.65065,0.0,5.57979516,0.0,6.45087533,3.682835821,0.0,0.0,0.0,0.0,20.523590425,0.0,0.0,0.0,0.0,0.0,2.8780565695,3.490105008,0.0,6.220216605,3.3453823955,0.0,0.0,0.0,0.0,0.746005073,0.0,0.0,0.0,0.0,0.0,1.0480788935,0.0,0.0,1.532976072,0.0,0.0,5.61101695,0.0,0.0,0.0,0.0,3.9289419085,1.504742647,5.2881495,0.0,0.4465696465,0.0,0.941411043,0.0,0.0,0.0,0.0,1.9958653845,5.293955515,5.84492345,0.0,5.3931490385,5.627043765,5.970767355,13.706391925,19.58078021,7.829924875,0.0
C32H39NO4,0.9576923076666668,2.740242976333333,1.5909284953333334,0.0,0.0,2.5853395063333333,4.38952514,0.0,0.0,1.487997847,0.0,0.0,2.027153762333333,0.0,0.0,0.0,4.76687598,0.0,6.756739989333334,0.0,0.0,0.0,1.7118308593333333,12.791813953333335,10.125786163333332,0.0,39.343199999999996,9.58054878,3.8075108633333326,2.286834734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.144272663333333,0.0,5.9160583933333335,0.0,0.0,0.0,0.0,6.510766530000001,1.3661123596666667,0.0,0.0,0.0,0.0,0.0,2.7526099706666667,0.0,0.0,0.0,2.926086956666667,1.5967543370000001,0.0,4.444839256666667,7.159134616666667,7.649717513333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.016493566667,6.983175676666666,0.0,6.82643533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3696634616666667,0.0,0.0,0.0,0.0,0.0,0.0
C33H38N4O6,27.291497975000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9319414895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.874398825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.77909751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.487630965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C33H40N4O6,130.91363022633334,15.316249051333333,7.672038420000001,0.0,0.0,0.0,0.0,0.0,11.564082096666667,3.062271259333333,7.65949943,0.0,0.0,0.0,0.0,1.537547249,0.0,6.667611336666667,6.842639593333334,7.510006333333333,0.0,3.95114175,0.0,5.0266046499999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.230904303333334,0.0,0.0,0.0,29.28030462333333,0.0,0.0,6.814072493333334,0.0,0.0,0.0,0.0,8.901696283333333,0.0,10.443441636666668,4.964983163333333,0.0,6.092494383333333,3.192927308333333,0.0,9.056309446666667,0.0,0.0,78.25231670299999,16.999885056666667,4.521507473333333,1.5638831966666666,13.309661836666667,3.909792949,4.741924226666667,0.0,0.0,9.655254236666666,0.0,27.340266963333335,60.413431159999995,0.0,272.2235477066667,3.7122794133333326,5.122060163333334,52.74419066666667,1.938877339,0.0,28.37532379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.24429570833334,1.4729326923333332,2.0936416183333333,6.592387333333333,15.979983180666668,13.192007613333333,1.1676126876666666,0.0
C33H42N4O6,18.078426836714286,342.44819398842856,454.21687761485714,1.6323578688571427,7.493731003428572,54.04082893,11.61434557,82.95610119571428,146.975297286,50.66037213328572,163.45855685714287,1.9227353728571428,15.299906529285714,3.8011515478571427,4.3703673471428575,39.10074398942857,7.96268221642857,148.10198578914287,152.47171858285716,107.52498868714285,0.0,4.288225518571428,2.00503181,38.36659136871429,13.016211012857141,0.0,85.4586,4.242020905714286,38.615429628571434,1.275630252142857,3.3192572942857144,384.7884360414286,0.0,9.52861167,27.056318685714285,589.0122974112857,53.2562234,2.7145395414285716,62.247456590285715,0.0,0.0,3.22426815,1.8815693428571425,215.7893491742857,0.0,366.83677151142854,220.89033187457144,36.82905626385715,146.474061,97.99607073285715,0.0,163.2869100142857,6.629230912142857,2.4180160857142856,68.05563468457143,468.07790633571426,108.02244500042858,1.8499926814285714,262.29521732485716,310.6878327357143,78.02174903257142,7.290693739571429,1.5722441614285714,370.98740916571427,5.883873343428571,708.7296678642857,1065.1095613628572,9.290257798571428,88.21182572814287,31.942468488142854,242.12515958914284,503.1467301014286,79.05289575142858,61.776023168,297.03809527285716,5.419008562999999,27.525939842857145,3.4501330971428574,4.85822898,0.0,0.0,0.0,49.30709296857143,17.266030223,24.73122567142857,242.41654780142858,330.8471945181429,20.442734810857143,10.001168614285714,11.984566024285716
C33H44N4O6,4.32408906825,105.44544418250001,85.30061366675,15.647498045,78.3019282,114.4795910475,37.499528641,2.24052083325,30.263996579999997,307.846703515,0.0,19.7264033275,52.132606325,11.9799809875,52.828428575,75.641673675,101.402433281,47.909379225,40.29479695,115.24179860749999,18.9928633225,26.439325725,41.7104251,221.1823255925,120.013948775,2.46328125,592.1286,111.7585060875,471.457309,22.5538415375,0.0,89.95884547,51.25177655,41.717464792499996,276.8570311725,255.5193277275,0.0,31.1305386,370.304104465,19.99979253025,71.005709775,46.12423155,59.1528969,33.831845723499995,3.1021645725,73.24517148675,62.0530303,46.135400825,14.04235955025,265.1040276225,0.0,86.33750793,67.3731632,39.602292225,33.602991204,229.42163791925,335.80828458499997,29.90160090975,1.56612318825,72.6404588765,301.90513458500004,78.6933587265,28.283383402,174.889745775,23.044168815,163.6015294675,475.953047405,69.5433200385,0.0,316.37332722,97.8358249775,486.79662375,33.634407485,44.092500004,229.827760745,59.02987381825,93.21900585,50.514463175,109.628868525,78.07067306549999,42.06818181924999,2.4465954875,9.716167056,72.394831725,80.549380675,80.6406212,50.480361646999995,27.642959075,73.1577420575,81.90650117324999
C33H46N4O6,1.2030942741428572,4.37621217,2.0429181277142856,87.09013739014287,609.3319148657143,4.476146384285714,143.01727853000003,13.230625,1.0683010262857142,327.9705828548572,3.1627498785714288,172.20935545571425,18.322994236285716,27.158001088142857,518.641306183,8.56552469,110.28430140914286,15.261634857142857,2.0502538065714284,14.25821044,185.44008894857143,214.6133193742857,252.03449008142854,100.25162790085716,432.99299186599995,4.739645737142857,411.4122,564.2049825914286,435.72269220857146,138.76913050342856,248.2791360414286,4.085275304285714,537.4108487728572,711.1531991385714,279.5668956142857,17.527491002428572,0.0,282.24831446,516.1587572317143,119.36292234285715,525.7429977042857,405.68586065,450.58404592428576,0.0,1.3295061844285716,5.3227694692857135,1.1007215007142856,13.524776394285714,3.566157302714286,31.925484142857144,0.0,6.160639550428572,375.89242061,246.31535047128574,5.094470045714285,8.500221675714286,47.91052632185714,259.9592871285714,8.513602484285714,11.955368134428573,42.146197123428564,328.3221899657143,209.2021720325714,22.850169497142858,170.94329892228572,22.720864447714288,64.87603998142858,660.6497364500001,0.0,2.8622268911428574,0.0,67.88477798571428,11.278408078714286,11.871457529285713,15.309436165714285,203.42052279057143,0.0,520.3391050285715,970.6732302985715,724.2118269342857,366.4288615785714,23.013007941428572,0.0,185.48627053871428,572.8831426914286,0.9022185488571428,1.7311906771428571,181.37905401857142,285.1870975842857,318.733704782
C33H48N4O6,0.0,0.0,0.0,0.0,1.5163120566666666,0.0,0.30796089400000004,0.0,0.0,12.639666306666665,0.0,0.0,2.099672846333333,0.0,3.1966666666666668,0.0,31.395499740000005,0.5956815113333334,0.0,0.0,0.0,1.19125377,0.0,0.8593488373333332,26.810781669999997,0.0,30.886,29.620243901,0.0,1.4926770706666668,0.0,0.0,17.712499997,16.215117371,37.78125,0.0,2.3244148936666664,8.291837869,2.0970859986666666,48.82085061666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7186605983333334,68.04659516333332,0.0,0.0,0.9961013646666667,9.883196719999999,0.0,0.0,0.368544367,2.795431472,3.1961538463333334,0.0,2.4887886596666666,0.0,1.9516930019999998,371.56650049666666,0.0,0.0,0.0,0.0,0.0,0.7028378380000001,2.2361281526666668,52.62813879666666,0.0,40.15572316,4.38783542,31.837692307333334,30.887911026666668,0.0,0.0,0.0,0.0,0.0,0.0,0.709134158,8.501585976,7.2813238783333345
C34H32FeN4O4,1.9522941969999996,9.692179195000001,6.65325507,21.523221266666667,3.3093085106666664,1.897222222,1.692178771,2.009861111,0.0,0.0,7.337201366666666,13.59864865,3.5647764433333333,2.8184790873333334,3.473619047666667,0.0,0.0,0.0,0.0,0.7560481316666667,0.0,0.5334769496666667,0.0,0.05972093033333333,0.0,0.0,0.0,0.0,0.0,0.0,0.35283819633333335,0.0,0.0,0.0,0.0,0.0,15.055904256666667,0.0,0.0,0.0,0.0,0.0,0.0,1.5721324716666667,3.4468605433333335,0.0,1.2688311686666667,2.7842012873333335,0.5144269663333333,8.385658154666666,1.610164739,0.0,0.0,0.0,0.0,1.2019540229999999,0.0,0.0,0.0,0.0,0.0,0.0,0.387560096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3352780309999996,0.0,0.15128205133333333,0.22195945933333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5857373,1.4526193246666665,1.3487019230000001,0.725681255,2.510048721,9.375273340333333,7.713035203333334,4.60918197,0.0
C34H40N4O4,0.0,0.0,0.0,9.74730258,0.0,0.0,1.8648393855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.057767442,0.0,1.9652721775,0.0,0.0,0.0,0.0,2.228116711,0.0,0.0,20.012957745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.518016085999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4392127405,0.0,1.656765464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.696569645,2.6464864865,0.0,7.01280757,2.7597953215,5.06992014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.403663178,0.0,7.71855792
C35H32MgN4O5,1.4446693656666667,2.7804100226666666,3.8629669166666667,3.233307271333333,0.0,0.0,0.0,0.0,0.0,0.0,6.355745163333334,4.884615383333333,0.0,1.7161977186666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9763,0.0,0.0,0.0,3.6559681700000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7798313423333332,0.0,0.0,1.1148626816666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.465914584333333,0.0,0.0,0.9725846406666668,0.0,5.0257359133333335,5.70342531,1.3181135226666667,0.0
C36H47N5O4,1.653340081,3.980068337,0.0,8.92787334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5595634095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8493079585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98667467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52476402,0.0,66.21846475,0.0,3.8835040985,7.956569345,0.0,4.911731659,0.0,0.0,5.943212405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0696277495,0.0,0.0,4.2792525775,0.0,0.0,11.749351945,0.0,12.85091912,0.0,0.0,0.0,0.0,0.0,0.0,2.06622807,6.94259095,0.0,0.0,0.0,18.74625302,0.0,0.0,0.0,0.0,20.19184188,0.0,12.903505845,33.443026005
C3H5NO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.07064846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0789161,2.467870036,0.0,0.0,0.683730337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.816243655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.545390071
C3H6FNO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.85986914,18.24205323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.32803191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.370452156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.676440963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518823529,0.0,0.0,0.0,29.55790541,0.0,0.0,3.412865497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3H8NO6P,0.0,0.951708428,10.53810032,0.0,6.090691489,5.125925926,4.438617318,5.17,4.602964652,2.087728741,0.0,7.742307692,0.0,0.0,9.268571429,5.66698866,0.0,0.0,6.35499154,22.75953135,7.59550173,4.198965963,11.04601889,4.524837209,0.0,0.0,20.6109,0.0,0.0,0.0,0.0,0.0,6.650085616,0.0,2.598317308,16.82836134,29.96473404,0.0,2.837953092,0.0,10.10091356,0.0,3.875364964,2.623909532,0.0,12.99097473,5.859018759,28.22633119,2.292269663,0.0,0.0,1.854597337,4.049804941,0.0,37.77343109,6.642931034,0.0,2.17807377,3.653913043,2.38841634,6.648454636,4.214551607,9.6046875,8.757966102,0.601546392,0.0,0.0,2.225623131,6.461825726,2.177205882,0.0,25.83336643,0.989189189,0.0,1.580572597,0.0,0.0,7.280124224,26.02808587,6.184615385,0.0,0.0,0.0,1.637163462,2.354170107,2.783678441,0.0,11.132255,1.545826377,3.702600473
C4H10N2O2,0.0,0.0,0.0,0.0,0.0,0.0,2.355167598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.323875433,8.2911676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.70299833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.896101365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.203389831,0.0,3.654044118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91332737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4H12N2,0.0,0.0,0.0,0.0,0.226595745,0.0,0.0,0.0,0.0,0.780839612,0.0,0.0,0.0,0.661596958,0.0,4.779462411,0.0,0.0,0.0,1.851868271,0.0,0.446574752,0.0,0.0,0.0,1.131955645,0.0,0.0,0.0,0.0,0.0,16.89877085,0.0,0.425070423,0.0,0.0,0.0,0.0,0.59978678,0.0,0.0,0.0,0.0,2.174878837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.800117302,0.0,0.0,0.0,0.347391304,0.885226637,0.0,0.0,0.0,1.145084746,0.0,0.0,0.0,0.0,17.1846473,0.0,17.45059253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4H4O2,6.502024291,0.0,5.160832444,0.634480063,5.124468085,1.485339506,0.723603352,4.535833333,4.15022805,2.950753498,7.01774744,0.0,0.0,0.0,3.096285714,0.0,1.231397174,1.047368421,5.7,0.0,2.096539792,1.365445928,0.0,0.836651163,3.405660377,21.10856855,5.5932,0.0,0.0,1.701920768,0.0,2.442932397,2.805308219,4.105633803,1.861057692,0.0,23.61398936,0.0,5.223454158,16.53267635,3.618552354,0.0,0.0,8.155250404,0.0,3.117148014,1.820779221,0.0,0.742921348,6.17367387,0.0,0.0,0.0,0.0,5.880703812,0.0,2.136452242,1.096413934,3.763768116,0.0,2.835343968,1.564974619,0.0,9.251186441,0.0,11.46140156,0.0,0.0,7.978008299,0.0,4.161713765,23.89155909,0.0,1.814797297,2.348670757,0.923659306,3.115204678,0.0,0.0,4.148076923,5.385783366,0.0,2.051804424,0.0,2.014037985,1.565225335,4.17804878,0.0,0.0,1.788888889
C4H7NO4,0.0,1.554669704,8.839914621,1.0393276,3.68856383,4.836882716,1.785335196,7.624583333,0.0,3.190043057,11.70477816,0.0,2.002508179,0.0,8.127428571,11.51251575,0.967817896,0.0,7.241624365,26.35060165,5.156747405,4.467040069,2.866936572,0.0,0.0,5.032258065,7.5681,0.0,0.0,0.0,0.0,6.14381036,0.0,8.090985915,2.886057692,3.528781513,0.0,0.0,0.0,28.22334025,5.097891778,0.0,3.418248175,3.337318255,52.47799075,17.65758123,5.518470418,0.0,4.299235955,0.0,11.90378549,1.943436906,0.0,0.805093834,4.673841642,3.247931034,2.320077973,3.610758197,0.0,9.973531058,2.254785643,4.504737733,7.744651442,14.05389831,0.785309278,5.698998888,5.45248307,2.430807577,8.881120332,0.0,1.971741112,12.37537239,0.0,0.0,0.0,0.0,0.0,2.412511091,9.328711986,4.999903846,0.0,0.241257051,1.529685681,1.622451923,4.493559042,3.885566382,6.458200168,0.0,1.457679466,1.853900709
C4H8N2O3,0.917206478,0.0,4.070651014,0.0,0.0,0.0,0.0,4.813333333,0.0,0.0,13.35187713,0.0,0.0,0.0,6.909714286,0.0,0.0,0.720782726,0.0,0.0,2.559515571,0.0,2.256680162,0.0,14.43719677,0.0,0.0,0.0,0.0,0.0,0.0,5.013081651,2.115924658,0.0,0.0,0.0,0.0,0.60283176,0.0,0.0,0.0,1.387090164,0.0,3.940710824,0.0,2.875631769,2.776479076,0.0,0.739685393,0.0,0.0,0.0,2.873797139,0.753136729,3.566392962,0.0,1.52748538,1.20630123,0.0,2.658030218,0.0,25.13468697,1.801442308,4.699322034,6.701417526,0.0,3.408690745,6.775274177,2.639315353,1.505735294,1.71030082,0.0,0.0,0.488310811,0.0,0.0,2.087426901,0.0,5.107513417,0.0,3.070793037,0.0,0.0,1.269807692,2.684888522,1.976309379,0.0,0.0,0.93130217,0.0
C4H9NO2S,1.8717948716666666,0.0,1.2766275346666667,0.028303362,0.0,0.7019547326666666,0.4178072626666667,1.0493055556666666,0.0,0.605651238,3.0032992036666664,3.7666320166666662,611.3159214693334,256.87155894,0.0,0.0,0.3255363683333333,0.638191633,0.0,0.0,0.5323529413333333,0.40818612666666665,0.5292847503333333,0.20306976733333335,1.1557951483333335,6.0891129033333335,0.0,0.0,0.0,0.649539816,1.5168700266666668,0.0,1.2433219176666668,0.0,0.0,0.0,178.63936171666668,0.0,1.0458422173333333,0.0,0.0,0.7530054643333334,0.0,22.95549273,0.0,1.409927798,2.5223665223333334,0.0,0.3314157303333334,1.0076620826666667,1.5335085873333334,0.5484464173333333,0.5258777633333334,0.0,0.0,0.0,0.7213125406666667,0.0,0.0,94.10520425966666,1.2704885343333332,0.44788494066666673,0.35384615399999997,0.0,0.0,0.0,0.0,0.0,0.0,0.5719117646666666,0.7068368276666666,0.0,0.0,274.3125675796666,0.0,0.0,59.11286549666667,0.0,0.0,0.0,0.0,0.0,0.764959255,0.8872596153333333,0.45904211399999995,0.0,0.8060555086666665,0.0,0.0,0.0
C4H9NO3,5.760323887,2.904555809,13.09978655,0.0,5.141223404,8.127623457,2.351396648,9.534375,6.875712657,5.600376749,14.14368601,8.811330561,5.135332606,3.528821293,6.168285714,6.404451911,0.0,5.476923077,6.54213198,17.01127296,0.0,5.668720379,0.0,0.0,0.0,0.0,6.7899,0.0,10.32513966,0.0,0.0,11.17559263,5.785787671,11.24507042,6.496394231,5.716386555,0.0,0.0,0.0,26.5776971,3.679479972,0.0,5.048540146,0.0,41.36212822,0.0,10.67344877,0.0,0.0,9.728880157,0.0,1.839378567,7.179908973,2.311849866,5.323460411,2.869827586,2.953606238,4.795081967,2.127536232,6.5115277,4.557427717,0.0,0.0,12.80983051,2.190850515,0.0,0.0,0.0,9.706120332,3.180661765,0.0,15.38639523,0.0,0.0,2.322903885,0.0,5.369005848,4.667701863,5.393023256,6.551826923,7.828433269,0.346655923,4.472759022,2.670432692,4.908257638,5.646650426,5.326829268,9.066222645,2.785392321,3.859101655
C5H11N,36.93852901333334,14.628701593333334,78.59103522666666,8.986786552333333,21.443705675333334,41.6587963,17.998044693333334,8.774791666666665,27.718586090000002,34.588966629999994,26.15711035333333,19.78108108,42.264885496666665,26.47087452566667,28.697904759999997,30.10587988,22.49869178333333,49.577597833333336,12.529159616666666,57.12108928233334,73.48143020333333,29.656785868333333,49.573774183333335,1.2820465116666666,61.30952382333334,21.953225806666666,18.5509,5.11237805,32.287833643333336,7.0833533399999995,18.451458885999998,33.53494293266667,20.169777398,30.549577465333332,22.457932693333333,16.981039914666667,5.388404256666667,8.084230982333331,14.422885572333334,25.03319502,8.303373156666668,21.422540983333334,25.400273723333335,30.02124394333333,31.693192333333336,32.43531889333334,41.1977874,23.04429491,36.7666517,54.051015052333334,0.0,46.114267598,23.369180753333335,14.340428953333332,20.528797652999998,5.822068965666666,27.302274203333337,27.395440575000002,6.733043476666667,27.570789032666667,31.447208373333336,24.34269599466667,13.60174279,32.30011299333333,28.961254296666667,35.021690766666666,36.90214446633334,80.91704886666668,20.479149376666665,47.74338235333333,85.96171378000001,43.04031777666667,1.068953569,6.741013514,4.1029311533333335,3.3831545733333335,22.931481480333336,21.90257320166667,14.938998212333335,26.318173076666667,40.93346228466666,0.912328767,45.37770663333333,31.970625,25.47415359333333,24.517417782333336,18.476955423333337,47.20666032333333,13.81669449,29.968085106666667
C5H11N3O,41.00668016,26.45990888,132.7226254,12.09405786,51.76835106,68.36944444,40.84818436,151.0375,30.98825542,58.27798708,148.8788396,75.07609148,38.25605234,19.95513308,89.64857143,82.62309954,54.9,60.49109312,74.56920474,141.7041165,91.21782007,57.66630763,99.52564103,0.0,45.19460916,14.38185484,74.745,25.7672561,188.1664804,579.0296519,167.6228117,75.46382792,45.53989726,133.9878873,61.32163462,40.75430672,59.83388298,25.92059967,31.14157783,111.9721992,41.74132115,529.3491803,133.4208942,42.07657512,101.6884997,132.1061372,89.64920635,0.0,53.63838202,106.2862475,367.3536278,18.77996195,41.47509753,11.21983914,0.0,35.2537931,81.68538012,72.80056352,22.26101449,86.41158366,49.85982054,48.19255499,64.1843149,64.38779661,23.56752577,86.86985539,54.9778781,209.478664,110.06639,69.42,6.005195989,93.03604767,23.10686071,470.592973,13.32699387,10.59955836,130.6812865,135.6705413,61.90867621,157.905,296.6263056,0.0,18.22369034,42.80855769,27.18976053,34.4274665,57.041127,40.62502379,12.08989983,37.59598109
C5H11N3O2,0.37098515533333337,2.1104024296666664,0.0,2.8278342456666667,2.676595744666667,1.4019547326666668,0.0,0.0,1.8926453820000002,0.0,8.711945393,0.0,0.47764449299999995,1.0146007603333334,0.0,1.7448131036666668,0.8452642596666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.011400000000002,4.969329266666667,7.576846680000001,0.0,2.303713528,0.0,0.0,1.8551173710000002,1.2372596153333335,0.0,0.0,0.0,1.3105188343333334,0.0,0.0,8.481284153333332,0.0,1.7263327946666667,67.55254461999999,0.0,1.306878307,0.0,1.627730337,0.0,5.7756747299999995,0.0,0.2585825746666667,0.0,1.9646920823333334,1.562586207,1.0724496426666665,1.0290983606666666,0.25391304333333337,0.0,0.0,1.1342921603333334,0.0,0.0,4.5955756,5.653392660000001,0.0,1.3850448653333334,4.165352696666667,0.28080882366666665,0.0,0.0,2.744559944666667,0.9050675676666669,0.49652351733333333,2.7077602523333337,0.0,2.445962733,0.0,0.0,0.0,7.011845287,0.0,0.0,1.7067712633333332,2.163824604,0.0,0.0,0.729382304,0.0
C5H11NO,0.0,0.0,10.06488794,1.653635653,0.0,0.0,2.040083799,0.0,0.0,0.0,0.0,0.0,0.0,2.334752852,0.0,0.0,3.495604396,0.0,0.0,3.811082964,0.0,2.647393365,1.698380567,0.0,37.95498652,0.0,0.0,0.0,0.0,1.830852341,13.49538462,8.914661984,51.6369863,0.0,0.0,0.0,0.0,0.0,9.485287846,0.0,0.0,21.62233607,0.0,0.0,0.0,2.871299639,0.0,0.0,0.0,11.09214145,0.0,0.0,7.946879064,4.797908847,1.731026393,0.0,0.0,0.0,0.0,0.0,0.0,8.237394247,0.0,0.0,1.15257732,15.16551724,0.0,0.0,0.0,5.8725,4.854694622,0.0,0.0,0.0,1.579754601,0.0,0.0,38.20594499,89.44025045,0.0,0.0,0.0,2.731431898,3.207836538,3.560611065,0.0,0.0,7.05356803,0.0,0.0
C5H11NO2,40.2015182195,54.629954445,85.087139795,13.368295545,41.29069149,111.90925925,29.602374303999998,35.128333335,43.29022235,39.341819162,69.84573380500001,33.668762995,32.871264995,37.649315588,39.720428569999996,65.79745907,35.469623232000004,78.956747635,37.056598985,116.25427485,82.69844293,60.776109434999995,60.44278005,6.185302325,80.0398922,60.01829638,48.528749999999995,4.142012195,105.0989758,11.2854741915,9.107984085,67.62879721,51.667936645000005,109.32971831,21.554447115,18.969406515,0.0,37.722792895,24.480597015,0.0,27.44515109,63.348565584999996,77.57395072,135.85310986,0.0,63.67897111,75.95512264,34.558367465,47.886134835,53.320726914999995,0.0,72.87545973,53.916514955,26.981983913,31.1275073335,12.804051724,24.178362575,48.192187499999996,10.5584057985,85.389619455,47.23242772,35.234094755,19.02566106,63.39254236,40.833118555000006,81.41279199,60.929458245,131.275872405,54.856431535,46.069963235,150.672060155,72.51747764,5.331808732,3.7386486485,4.4702453984999995,4.514763407,55.846783625,37.86002662,21.4078712,62.75250002,72.942359755,2.695044319,64.051571605,38.0014903825,49.319653179999996,46.827496950000004,175.818544995,52.687821125,34.2658597675,40.328250595
